transaction_id,customer_id,store_id,date,time,drink_type,food_item,drink_price,food_price,payment_method,order_method,total_amount
1496,47,2,2024-09-06 9:02,9:02:46,Mocha,Croissant,4.11,6.76,Cash,Mobile App,10.86
1497,399,5,2024-09-26 16:24,16:24:39,Tea,Cookie,3.83,4.66,Mobile,In-Store,8.49
1498,432,1,2024-12-12 23:38,23:38:49,Cappuccino,Protein Box,4.65,7.89,Card,In-Store,12.54
1499,238,3,2025-01-30 18:04,18:04:18,Cappuccino,Oatmeal,6.01,5.09,Mobile,In-Store,11.10
1500,104,5,2024-05-08 23:53,23:53:47,Mocha,Croissant,6.10,6.67,Card,In-Store,12.77
1501,210,1,2025-01-12 8:59,8:59:31,Hot Chocolate,Muffin,5.31,6.40,Card,In-Store,11.71
1502,42,1,2024-04-02 1:54,1:54:54,Frappuccino,Sandwich,5.68,2.76,Card,In-Store,8.45
1503,316,2,2024-05-29 21:13,21:13:39,Cold Brew,Oatmeal,3.85,2.08,Cash,Mobile App,5.92
1504,468,5,2024-04-17 13:45,13:45:48,Tea,Protein Box,5.26,3.44,Mobile,In-Store,8.71
1505,454,1,2024-04-20 21:14,21:14:36,Tea,Oatmeal,5.50,3.74,Mobile,In-Store,9.24
1506,268,1,2024-05-21 3:34,3:34:33,Cold Brew,None,4.10,1.92,Card,In-Store,6.02
1507,386,5,2024-04-10 8:25,8:25:32,Latte,None,6.14,7.16,Card,Mobile App,13.30
1508,263,3,2024-06-17 15:52,15:52:45,Cappuccino,Sandwich,4.08,4.34,Cash,In-Store,8.43
1509,336,5,2024-04-09 1:50,1:50:44,Tea,Oatmeal,4.44,7.83,Cash,In-Store,12.27
1510,387,5,2024-09-09 8:46,8:46:02,Cold Brew,Cake Pop,5.36,6.48,Mobile,In-Store,11.84
1511,365,3,2024-05-08 7:14,7:14:00,Cappuccino,Cookie,5.42,4.45,Mobile,In-Store,9.86
1512,259,5,2024-06-08 12:37,12:37:10,Hot Chocolate,Protein Box,5.60,7.58,Mobile,In-Store,13.17
1513,283,1,2024-12-11 1:35,1:35:05,Mocha,Bagel,3.84,4.04,Card,Mobile App,7.88
1514,114,5,2024-11-27 20:06,20:06:28,Espresso,Muffin,6.05,7.10,Mobile,Mobile App,13.15
1515,363,3,2024-07-13 3:17,3:17:59,Mocha,None,5.10,2.87,Card,In-Store,7.96
1516,40,4,2025-02-07 3:07,3:07:35,Espresso,Cookie,4.91,3.03,Mobile,Mobile App,7.94
1517,486,5,2024-05-31 5:26,5:26:30,Tea,Cookie,6.44,3.35,Mobile,In-Store,9.79
1518,417,2,2024-09-08 10:36,10:36:17,Frappuccino,Cookie,5.72,4.37,Mobile,In-Store,10.09
1519,220,1,2024-07-15 12:54,12:54:41,Cold Brew,Cake Pop,3.85,4.43,Mobile,Mobile App,8.28
1520,129,1,2024-05-14 20:59,20:59:24,Frappuccino,Sandwich,5.77,3.97,Card,Mobile App,9.74
1521,8,2,2024-09-24 8:08,8:08:53,Cold Brew,Oatmeal,3.79,2.45,Mobile,Mobile App,6.23
1522,101,2,2024-03-25 23:59,23:59:10,Hot Chocolate,Cake Pop,3.58,7.42,Mobile,Mobile App,11.00
1523,416,5,2024-08-02 17:54,17:54:20,Americano,None,4.71,4.71,Mobile,In-Store,9.42
1524,380,2,2024-12-13 3:16,3:16:42,Tea,Cake Pop,6.48,3.26,Card,In-Store,9.74
1525,176,4,2024-10-20 7:24,7:24:35,Cold Brew,Bagel,4.02,5.21,Card,In-Store,9.23
1526,107,3,2024-09-21 6:52,6:52:36,Latte,None,5.52,6.14,Mobile,Mobile App,11.66
1527,101,2,2024-06-14 15:15,15:15:31,Latte,Oatmeal,4.02,7.69,Card,In-Store,11.71
1528,260,2,2024-05-23 7:42,7:42:04,Cappuccino,Cake Pop,5.67,4.00,Mobile,Mobile App,9.67
1529,478,4,2024-03-06 6:41,6:41:39,Tea,Sandwich,5.02,0.90,Mobile,In-Store,5.91
1530,454,1,2024-06-14 16:43,16:43:31,Latte,Muffin,5.54,3.53,Card,In-Store,9.07
1531,366,1,2024-10-15 0:24,0:24:12,Cappuccino,Cookie,4.11,3.83,Mobile,In-Store,7.94
1532,246,5,2024-09-13 3:37,3:37:01,Americano,Bagel,5.74,7.18,Card,In-Store,12.91
1533,275,4,2024-06-28 14:19,14:19:10,Tea,Muffin,6.49,3.16,Mobile,Mobile App,9.65
1534,32,3,2024-05-29 8:59,8:59:33,Tea,Croissant,5.50,7.63,Cash,Mobile App,13.12
1535,137,3,2025-01-19 9:26,9:26:06,Latte,Bagel,4.98,3.88,Mobile,In-Store,8.86
1536,12,4,2024-12-24 9:06,9:06:11,Mocha,Oatmeal,6.27,7.79,Mobile,Mobile App,14.06
1537,395,3,2024-07-27 1:32,1:32:26,Espresso,Sandwich,3.55,0.07,Cash,Mobile App,3.61
1538,302,1,2024-07-13 15:23,15:23:47,Americano,Bagel,5.69,7.19,Mobile,Mobile App,12.88
1539,375,3,2024-11-20 9:50,9:50:17,Frappuccino,Sandwich,6.17,7.45,Mobile,Mobile App,13.62
1540,16,3,2024-05-08 17:35,17:35:32,Americano,Muffin,3.69,7.69,Mobile,In-Store,11.37
1541,129,4,2024-11-28 10:59,10:59:32,Frappuccino,Bagel,4.85,0.10,Mobile,In-Store,4.95
1542,63,4,2024-05-22 7:38,7:38:16,Cappuccino,Cake Pop,4.11,1.37,Mobile,Mobile App,5.49
1543,109,3,2024-06-03 16:43,16:43:36,Cold Brew,Cookie,5.20,5.23,Mobile,Mobile App,10.43
1544,375,2,2024-05-21 1:54,1:54:39,Frappuccino,Protein Box,5.45,0.20,Card,In-Store,5.65
1545,21,4,2024-06-19 12:55,12:55:40,Cappuccino,Oatmeal,4.41,0.51,Mobile,In-Store,4.92
1546,158,5,2024-11-11 18:44,18:44:37,Cold Brew,Muffin,4.88,1.77,Card,In-Store,6.65
1547,269,5,2024-11-12 7:28,7:28:43,Americano,Sandwich,4.34,4.10,Mobile,In-Store,8.44
1548,162,1,2024-06-15 7:24,7:24:17,Latte,Muffin,4.61,4.37,Mobile,In-Store,8.98
1549,260,3,2024-10-19 1:10,1:10:20,Mocha,Oatmeal,3.98,0.27,Mobile,In-Store,4.25
1550,412,2,2024-05-22 17:44,17:44:59,Frappuccino,Sandwich,6.16,1.36,Mobile,In-Store,7.52
1551,102,1,2024-10-08 12:44,12:44:33,Espresso,Muffin,3.53,4.00,Mobile,Mobile App,7.53
1552,223,3,2024-10-23 12:30,12:30:24,Mocha,Cake Pop,6.15,4.75,Mobile,In-Store,10.90
1553,59,4,2024-10-22 0:15,0:15:44,Cappuccino,Oatmeal,5.22,1.19,Mobile,Mobile App,6.40
1554,247,5,2024-12-11 23:35,23:35:50,Cappuccino,Muffin,4.49,3.19,Mobile,In-Store,7.69
1555,128,2,2024-10-22 0:54,0:54:24,Latte,Bagel,5.67,7.24,Mobile,In-Store,12.90
1556,283,5,2024-09-06 15:36,15:36:04,Espresso,Muffin,5.02,7.99,Mobile,In-Store,13.01
1557,325,4,2024-10-08 13:06,13:06:01,Tea,Muffin,5.00,7.90,Card,Mobile App,12.90
1558,25,3,2024-04-24 21:49,21:49:12,Cappuccino,Cookie,3.83,7.05,Mobile,In-Store,10.88
1559,131,4,2024-07-13 6:40,6:40:01,Americano,Croissant,4.67,3.16,Mobile,Mobile App,7.83
1560,353,4,2024-09-02 21:26,21:26:51,Espresso,Oatmeal,4.22,5.49,Mobile,Mobile App,9.72
1561,196,5,2024-08-01 0:56,0:56:09,Hot Chocolate,Oatmeal,3.55,3.33,Mobile,Mobile App,6.88
1562,281,2,2024-07-02 3:27,3:27:02,Tea,Croissant,4.58,5.19,Mobile,Mobile App,9.77
1563,404,4,2024-11-22 11:59,11:59:43,Latte,Muffin,3.77,2.48,Cash,In-Store,6.24
1564,418,5,2024-06-05 7:24,7:24:57,Latte,Cookie,4.27,4.85,Card,In-Store,9.12
1565,154,2,2024-11-26 22:41,22:41:55,Cold Brew,Muffin,3.78,4.19,Card,In-Store,7.97
1566,382,3,2024-03-25 5:29,5:29:48,Cappuccino,None,3.80,0.20,Card,In-Store,4.00
1567,133,3,2024-03-23 17:37,17:37:06,Mocha,Cookie,4.10,6.33,Mobile,Mobile App,10.42
1568,227,1,2024-04-03 2:08,2:08:07,Americano,Bagel,6.50,0.10,Mobile,In-Store,6.59
1569,189,5,2025-02-14 19:05,19:05:52,Tea,Bagel,3.51,2.35,Card,In-Store,5.85
1570,476,2,2024-09-17 12:23,12:23:20,Cappuccino,Cake Pop,5.42,0.05,Mobile,In-Store,5.46
1571,477,4,2024-06-07 10:10,10:10:00,Espresso,Protein Box,3.92,3.01,Mobile,In-Store,6.93
1572,265,3,2024-10-26 15:08,15:08:33,Mocha,Cake Pop,6.26,0.51,Card,In-Store,6.77
1573,372,2,2025-01-16 4:21,4:21:12,Cappuccino,Muffin,3.78,7.31,Card,Mobile App,11.09
1574,486,5,2024-07-19 9:42,9:42:33,Cappuccino,Sandwich,6.37,3.33,Mobile,Mobile App,9.69
1575,434,1,2024-11-24 13:18,13:18:37,Cappuccino,Croissant,5.33,3.68,Mobile,In-Store,9.01
1576,134,3,2024-04-13 22:09,22:09:13,Cold Brew,Muffin,3.50,2.80,Card,Mobile App,6.30
1577,211,2,2024-08-18 2:17,2:17:39,Cold Brew,Muffin,6.18,5.02,Card,In-Store,11.20
1578,60,2,2024-06-29 23:56,23:56:24,Frappuccino,None,5.07,6.28,Card,In-Store,11.34
1579,428,2,2024-11-01 22:21,22:21:00,Americano,Cake Pop,4.29,5.19,Cash,In-Store,9.47
1580,377,5,2024-06-01 20:27,20:27:28,Mocha,Sandwich,5.80,5.99,Mobile,In-Store,11.79
1581,395,5,2024-11-10 19:35,19:35:34,Americano,Sandwich,6.28,7.25,Mobile,Mobile App,13.53
1582,450,5,2024-10-11 0:34,0:34:54,Americano,Sandwich,4.95,6.91,Mobile,In-Store,11.86
1583,431,4,2024-11-03 21:09,21:09:14,Cappuccino,None,4.45,5.39,Mobile,In-Store,9.84
1584,364,2,2024-10-11 2:28,2:28:48,Hot Chocolate,Cookie,5.87,1.72,Cash,In-Store,7.58
1585,364,3,2025-02-01 22:20,22:20:40,Latte,Croissant,5.55,5.10,Cash,In-Store,10.65
1586,457,5,2024-02-29 23:49,23:49:16,Americano,Protein Box,6.17,4.05,Mobile,Mobile App,10.21
1587,213,5,2024-08-02 20:09,20:09:01,Tea,Muffin,5.58,5.74,Mobile,In-Store,11.32
1588,216,2,2024-09-07 8:47,8:47:26,Cold Brew,Oatmeal,4.23,6.66,Mobile,Mobile App,10.89
1589,226,5,2024-03-20 9:56,9:56:38,Espresso,Protein Box,6.29,5.94,Card,Mobile App,12.24
1590,470,4,2024-04-29 0:18,0:18:30,Americano,Cookie,3.81,6.77,Mobile,Mobile App,10.59
1591,131,4,2024-12-23 8:48,8:48:53,Mocha,Muffin,4.30,0.51,Mobile,Mobile App,4.81
1592,76,5,2024-12-24 9:20,9:20:32,Tea,Bagel,5.06,0.25,Mobile,Mobile App,5.31
1593,476,2,2024-04-02 9:50,9:50:40,Espresso,Protein Box,5.20,2.07,Mobile,In-Store,7.27
1594,286,2,2024-05-20 7:03,7:03:42,Cappuccino,Protein Box,3.55,7.21,Cash,In-Store,10.75
1595,474,2,2024-12-20 9:29,9:29:57,Cappuccino,Muffin,5.84,6.59,Mobile,Mobile App,12.43
1596,496,1,2024-05-27 21:28,21:28:58,Americano,Muffin,4.58,5.46,Mobile,Mobile App,10.05
1597,277,5,2024-05-16 17:08,17:08:59,Cappuccino,Sandwich,4.72,5.61,Mobile,In-Store,10.33
1598,156,2,2024-07-04 12:27,12:27:50,Mocha,Sandwich,5.93,5.81,Mobile,Mobile App,11.74
1599,248,4,2025-01-30 18:43,18:43:34,Cold Brew,None,4.64,7.54,Card,Mobile App,12.18
1600,218,3,2025-02-09 23:18,23:18:32,Mocha,Bagel,3.64,6.66,Mobile,In-Store,10.30
1601,190,3,2024-10-25 6:14,6:14:10,Cold Brew,None,4.03,4.99,Mobile,In-Store,9.02
1602,417,2,2024-10-24 21:37,21:37:35,Americano,Cake Pop,6.37,5.33,Card,Mobile App,11.69
1603,469,3,2024-09-29 11:13,11:13:25,Espresso,Bagel,3.71,1.71,Mobile,In-Store,5.42
1604,163,3,2024-05-12 4:53,4:53:30,Frappuccino,Sandwich,4.56,5.26,Card,In-Store,9.82
1605,180,1,2024-05-12 23:15,23:15:13,Cappuccino,Sandwich,5.01,3.40,Mobile,Mobile App,8.41
1606,34,4,2024-04-30 11:59,11:59:45,Espresso,Sandwich,4.98,1.22,Mobile,In-Store,6.20
1607,41,4,2024-03-07 18:22,18:22:10,Hot Chocolate,Croissant,3.51,6.45,Card,In-Store,9.96
1608,307,1,2024-02-24 2:05,2:05:13,Frappuccino,Muffin,5.00,4.08,Card,Mobile App,9.09
1609,431,1,2024-08-28 10:20,10:20:40,Latte,Protein Box,4.65,7.82,Mobile,Mobile App,12.47
1610,338,3,2024-08-04 3:56,3:56:35,Frappuccino,Protein Box,6.42,2.25,Mobile,Mobile App,8.67
1611,314,5,2024-07-11 13:27,13:27:52,Espresso,Cookie,3.98,3.85,Mobile,In-Store,7.82
1612,75,3,2024-05-31 19:54,19:54:54,Hot Chocolate,Protein Box,4.56,3.58,Mobile,Mobile App,8.15
1613,441,1,2024-08-18 19:12,19:12:59,Hot Chocolate,Sandwich,4.76,0.97,Mobile,In-Store,5.72
1614,279,4,2024-12-06 20:32,20:32:53,Espresso,Bagel,4.67,3.41,Card,Mobile App,8.08
1615,176,3,2025-02-16 3:01,3:01:26,Mocha,Bagel,5.50,2.30,Mobile,In-Store,7.80
1616,384,5,2024-08-26 23:18,23:18:11,Frappuccino,None,4.15,1.28,Mobile,In-Store,5.43
1617,150,3,2024-12-13 9:03,9:03:39,Latte,Bagel,4.16,2.26,Mobile,In-Store,6.42
1618,273,2,2024-03-01 1:36,1:36:48,Espresso,Cookie,5.69,1.87,Mobile,In-Store,7.55
1619,325,3,2024-05-09 10:55,10:55:39,Tea,Bagel,5.00,5.87,Card,In-Store,10.87
1620,108,1,2024-09-01 6:07,6:07:27,Mocha,Oatmeal,4.75,0.25,Mobile,In-Store,4.99
1621,139,4,2024-08-13 6:52,6:52:44,Cappuccino,Oatmeal,4.01,4.94,Mobile,Mobile App,8.95
1622,350,4,2024-11-23 23:18,23:18:56,Espresso,None,4.06,6.09,Cash,In-Store,10.15
1623,271,1,2024-08-14 2:31,2:31:04,Tea,Oatmeal,3.53,3.85,Mobile,In-Store,7.38
1624,347,2,2025-01-16 0:35,0:35:47,Cappuccino,Croissant,3.77,7.45,Mobile,Mobile App,11.23
1625,419,1,2024-07-07 1:21,1:21:16,Hot Chocolate,Protein Box,5.17,5.66,Mobile,Mobile App,10.83
1626,289,3,2025-01-22 14:31,14:31:40,Latte,Protein Box,6.18,5.98,Cash,In-Store,12.16
1627,212,1,2024-05-26 0:59,0:59:54,Cold Brew,None,4.36,1.58,Cash,In-Store,5.94
1628,381,1,2024-11-14 13:51,13:51:05,Cold Brew,Sandwich,4.48,6.22,Mobile,In-Store,10.70
1629,272,2,2024-07-02 17:32,17:32:01,Americano,Oatmeal,3.85,6.66,Mobile,Mobile App,10.50
1630,418,3,2024-08-27 20:42,20:42:43,Mocha,Oatmeal,4.67,2.89,Cash,Mobile App,7.56
1631,66,5,2024-06-16 17:54,17:54:57,Mocha,Bagel,3.61,1.71,Mobile,In-Store,5.32
1632,483,5,2024-07-03 3:45,3:45:30,Cold Brew,None,6.25,3.08,Mobile,Mobile App,9.33
1633,424,4,2024-04-10 8:47,8:47:41,Hot Chocolate,Oatmeal,5.52,5.92,Card,Mobile App,11.44
1634,248,1,2024-07-17 7:31,7:31:52,Americano,Bagel,6.47,3.34,Mobile,In-Store,9.81
1635,156,4,2024-09-17 3:56,3:56:02,Tea,Oatmeal,6.15,5.89,Mobile,In-Store,12.04
1636,47,2,2025-01-25 11:49,11:49:12,Cappuccino,None,4.92,0.91,Card,In-Store,5.83
1637,423,5,2024-08-14 23:22,23:22:18,Latte,Sandwich,5.06,6.45,Mobile,In-Store,11.51
1638,454,1,2024-10-27 11:08,11:08:45,Cappuccino,Cake Pop,4.07,2.03,Mobile,Mobile App,6.10
1639,201,2,2025-02-13 14:56,14:56:51,Latte,Protein Box,4.89,1.99,Mobile,Mobile App,6.88
1640,148,2,2024-03-03 21:56,21:56:00,Frappuccino,Bagel,6.21,4.72,Mobile,Mobile App,10.93
1641,124,1,2025-01-22 5:08,5:08:14,Espresso,Cake Pop,3.65,0.56,Mobile,In-Store,4.21
1642,1,2,2024-09-04 21:09,21:09:58,Latte,Cake Pop,6.09,0.21,Mobile,In-Store,6.30
1643,456,1,2024-11-05 13:17,13:17:53,Latte,Protein Box,4.52,2.09,Card,Mobile App,6.61
1644,247,1,2025-01-10 6:14,6:14:24,Mocha,Muffin,6.20,4.30,Card,In-Store,10.50
1645,343,3,2025-01-08 4:47,4:47:45,Hot Chocolate,Bagel,6.32,7.26,Mobile,Mobile App,13.58
1646,128,4,2024-07-16 13:13,13:13:17,Frappuccino,Cake Pop,5.51,6.77,Card,In-Store,12.28
1647,191,2,2024-10-12 4:24,4:24:19,Hot Chocolate,None,5.49,3.92,Card,In-Store,9.42
1648,67,2,2024-08-10 9:19,9:19:39,Mocha,Oatmeal,4.86,0.30,Card,Mobile App,5.15
1649,4,3,2024-06-27 11:05,11:05:05,Mocha,Muffin,6.01,4.28,Mobile,Mobile App,10.29
1650,442,3,2024-08-03 8:18,8:18:04,Mocha,Protein Box,6.38,5.64,Card,Mobile App,12.02
1651,409,3,2024-04-20 11:22,11:22:16,Cappuccino,Protein Box,5.83,2.71,Mobile,Mobile App,8.54
1652,303,5,2025-01-01 14:36,14:36:44,Hot Chocolate,Croissant,5.37,0.89,Mobile,Mobile App,6.25
1653,294,5,2024-05-05 22:38,22:38:56,Hot Chocolate,Oatmeal,5.32,2.23,Mobile,In-Store,7.55
1654,143,5,2024-12-17 14:44,14:44:18,Americano,Croissant,6.05,6.17,Card,Mobile App,12.22
1655,191,1,2024-10-31 5:31,5:31:33,Frappuccino,Muffin,5.12,2.81,Mobile,In-Store,7.93
1656,21,2,2024-06-02 10:27,10:27:13,Cappuccino,Oatmeal,5.91,6.50,Mobile,Mobile App,12.41
1657,227,4,2025-02-11 2:20,2:20:04,Frappuccino,Muffin,5.03,2.56,Card,Mobile App,7.58
1658,313,1,2024-12-27 10:19,10:19:15,Cappuccino,Bagel,3.69,1.31,Card,Mobile App,5.00
1659,117,2,2024-07-03 11:00,11:00:52,Hot Chocolate,Bagel,4.65,3.49,Card,In-Store,8.14
1660,437,2,2025-02-13 7:25,7:25:26,Espresso,Cookie,4.83,3.62,Mobile,In-Store,8.45
1661,302,3,2024-07-10 6:50,6:50:05,Americano,Protein Box,3.92,0.13,Mobile,In-Store,4.05
1662,500,3,2024-02-25 15:31,15:31:29,Hot Chocolate,None,3.81,0.94,Card,In-Store,4.74
1663,142,1,2025-01-26 22:57,22:57:20,Cold Brew,Muffin,5.11,1.48,Mobile,In-Store,6.59
1664,484,3,2024-10-13 0:21,0:21:16,Mocha,Protein Box,3.76,0.91,Card,In-Store,4.66
1665,460,2,2025-01-03 14:16,14:16:15,Cappuccino,Sandwich,4.41,2.73,Mobile,Mobile App,7.14
1666,401,3,2024-02-25 8:58,8:58:47,Frappuccino,Protein Box,5.73,7.72,Cash,In-Store,13.45
1667,39,5,2024-06-19 11:51,11:51:51,Mocha,Croissant,6.39,4.07,Mobile,In-Store,10.47
1668,393,3,2024-06-15 11:17,11:17:51,Espresso,Cake Pop,5.65,5.02,Mobile,In-Store,10.67
1669,355,2,2025-01-07 12:00,12:00:06,Latte,Cookie,6.48,2.85,Card,Mobile App,9.33
1670,252,1,2024-07-02 12:33,12:33:36,Espresso,Muffin,5.60,2.59,Mobile,In-Store,8.18
1671,333,4,2024-08-23 15:23,15:23:44,Cappuccino,Croissant,4.38,0.19,Mobile,Mobile App,4.57
1672,207,3,2024-03-24 11:21,11:21:58,Mocha,Croissant,5.52,4.00,Card,Mobile App,9.52
1673,210,2,2024-11-18 21:27,21:27:44,Cappuccino,Croissant,5.61,3.87,Mobile,In-Store,9.48
1674,115,4,2024-02-26 3:57,3:57:50,Tea,Protein Box,4.62,1.26,Mobile,In-Store,5.88
1675,225,4,2024-04-15 0:54,0:54:48,Latte,Cookie,3.55,6.11,Mobile,In-Store,9.67
1676,134,5,2024-06-22 8:29,8:29:31,Frappuccino,Croissant,5.61,3.94,Mobile,In-Store,9.55
1677,251,4,2024-07-21 11:04,11:04:16,Americano,Oatmeal,3.57,2.71,Mobile,Mobile App,6.28
1678,219,2,2024-06-26 18:27,18:27:04,Cappuccino,Bagel,5.39,1.18,Card,Mobile App,6.57
1679,407,2,2024-04-21 2:29,2:29:45,Latte,Oatmeal,3.99,4.42,Card,In-Store,8.41
1680,443,3,2024-10-26 10:41,10:41:33,Americano,Muffin,5.20,6.02,Mobile,Mobile App,11.22
1681,91,3,2024-10-31 4:55,4:55:55,Latte,Bagel,5.01,2.26,Mobile,In-Store,7.27
1682,354,3,2024-11-28 22:36,22:36:29,Americano,Oatmeal,3.54,1.75,Cash,Mobile App,5.29
1683,376,4,2024-11-26 17:59,17:59:11,Tea,Bagel,4.59,4.18,Cash,In-Store,8.76
1684,46,4,2024-12-03 11:45,11:45:59,Cold Brew,None,5.30,1.24,Mobile,In-Store,6.55
1685,38,5,2024-04-15 23:19,23:19:48,Hot Chocolate,Muffin,6.05,5.33,Card,Mobile App,11.38
1686,142,3,2024-12-28 18:36,18:36:52,Hot Chocolate,Cookie,6.17,4.84,Card,In-Store,11.01
1687,100,1,2024-12-13 20:29,20:29:33,Frappuccino,Muffin,4.95,0.70,Mobile,In-Store,5.65
1688,328,5,2024-06-27 6:33,6:33:16,Americano,Muffin,5.69,0.29,Mobile,In-Store,5.98
1689,190,1,2024-12-21 17:55,17:55:28,Cold Brew,Muffin,4.45,4.96,Mobile,In-Store,9.41
1690,35,4,2024-11-01 0:00,0:00:55,Americano,Muffin,4.53,2.35,Card,Mobile App,6.88
1691,147,5,2024-11-03 13:35,13:35:21,Frappuccino,None,4.08,0.69,Card,In-Store,4.77
1692,30,5,2024-05-26 17:49,17:49:37,Cappuccino,Bagel,5.19,6.08,Card,Mobile App,11.26
1693,334,2,2024-11-08 8:34,8:34:16,Latte,Cake Pop,4.44,2.51,Mobile,Mobile App,6.96
1694,84,4,2024-06-04 21:00,21:00:46,Cold Brew,Cake Pop,3.75,3.68,Card,In-Store,7.43
1695,369,4,2025-01-04 8:52,8:52:14,Mocha,Protein Box,5.56,1.89,Card,In-Store,7.45
1696,281,5,2024-04-05 9:00,9:00:16,Frappuccino,Cake Pop,5.62,5.02,Card,Mobile App,10.64
1697,424,4,2024-05-03 12:32,12:32:48,Hot Chocolate,Muffin,4.58,2.41,Mobile,In-Store,6.99
1698,344,5,2024-12-07 17:50,17:50:00,Cappuccino,Croissant,3.73,7.74,Card,In-Store,11.47
1699,270,2,2024-02-27 5:12,5:12:46,Frappuccino,Muffin,4.78,5.62,Mobile,Mobile App,10.40
1700,154,5,2024-06-30 16:16,16:16:54,Cappuccino,Sandwich,4.83,1.09,Card,Mobile App,5.92
1701,102,4,2025-01-27 5:25,5:25:08,Tea,None,5.51,3.33,Card,In-Store,8.84
1702,215,4,2024-11-25 14:26,14:26:30,Tea,Cake Pop,4.45,3.08,Mobile,Mobile App,7.53
1703,150,5,2024-12-26 12:18,12:18:07,Hot Chocolate,None,5.55,4.27,Card,Mobile App,9.82
1704,432,5,2025-02-20 4:58,4:58:06,Cold Brew,Protein Box,6.11,6.74,Mobile,In-Store,12.85
1705,83,5,2024-10-24 11:10,11:10:15,Latte,Protein Box,4.21,4.67,Card,Mobile App,8.88
1706,110,3,2024-12-11 20:12,20:12:15,Tea,Protein Box,6.44,0.49,Mobile,In-Store,6.93
1707,435,4,2024-05-17 11:42,11:42:50,Americano,Oatmeal,4.66,5.24,Card,In-Store,9.90
1708,387,4,2024-11-08 0:56,0:56:58,Cold Brew,None,4.30,0.07,Cash,In-Store,4.37
1709,426,3,2024-07-26 17:35,17:35:28,Americano,Protein Box,4.76,6.24,Mobile,In-Store,11.00
1710,275,5,2024-08-01 2:12,2:12:39,Frappuccino,Sandwich,3.78,5.33,Mobile,In-Store,9.12
1711,201,2,2025-01-05 23:41,23:41:05,Cappuccino,Sandwich,3.88,2.47,Mobile,Mobile App,6.35
1712,284,5,2024-03-10 1:35,1:35:48,Cappuccino,Protein Box,4.74,2.34,Mobile,Mobile App,7.08
1713,468,5,2024-05-29 6:38,6:38:01,Espresso,Protein Box,5.79,6.39,Mobile,In-Store,12.17
1714,173,3,2024-06-06 22:16,22:16:22,Hot Chocolate,Bagel,6.20,6.27,Card,Mobile App,12.47
1715,327,4,2024-03-10 11:28,11:28:09,Latte,Protein Box,5.49,2.82,Cash,Mobile App,8.31
1716,206,5,2024-04-06 13:46,13:46:41,Latte,Croissant,3.82,2.39,Card,In-Store,6.21
1717,63,4,2024-02-29 20:15,20:15:21,Latte,None,5.52,4.48,Mobile,In-Store,9.99
1718,73,1,2024-08-30 13:41,13:41:48,Espresso,Sandwich,5.41,0.07,Card,Mobile App,5.47
1719,251,4,2024-06-18 7:52,7:52:17,Latte,Oatmeal,5.92,0.66,Card,Mobile App,6.58
1720,124,2,2024-05-16 2:27,2:27:50,Tea,Cake Pop,5.98,1.01,Mobile,In-Store,6.99
1721,375,2,2024-07-31 21:46,21:46:08,Cold Brew,Oatmeal,6.10,1.48,Mobile,In-Store,7.59
1722,121,5,2024-12-12 3:57,3:57:42,Mocha,Sandwich,4.74,4.10,Mobile,Mobile App,8.84
1723,275,4,2024-05-27 1:09,1:09:17,Americano,None,5.59,7.94,Card,Mobile App,13.53
1724,431,5,2024-10-29 16:10,16:10:14,Americano,Muffin,4.30,5.22,Mobile,In-Store,9.53
1725,500,3,2025-01-07 3:16,3:16:36,Latte,Muffin,6.50,0.49,Card,In-Store,6.99
1726,398,2,2024-02-29 0:22,0:22:12,Hot Chocolate,None,4.03,4.20,Mobile,In-Store,8.23
1727,120,5,2025-01-17 10:20,10:20:00,Mocha,Cookie,3.53,3.97,Cash,Mobile App,7.50
1728,422,3,2024-09-27 12:33,12:33:31,Espresso,None,3.95,1.15,Mobile,In-Store,5.10
1729,437,5,2024-07-27 10:36,10:36:49,Cold Brew,Muffin,5.83,7.36,Card,In-Store,13.19
1730,317,4,2024-08-26 5:20,5:20:08,Espresso,None,4.84,3.53,Mobile,Mobile App,8.37
1731,164,4,2024-10-22 11:58,11:58:08,Mocha,Cake Pop,4.84,7.96,Mobile,Mobile App,12.80
1732,424,4,2025-01-31 1:19,1:19:28,Cold Brew,Cookie,6.37,3.36,Card,Mobile App,9.73
1733,465,4,2024-05-03 10:11,10:11:16,Frappuccino,Croissant,6.26,4.86,Cash,In-Store,11.12
1734,286,1,2024-08-11 0:45,0:45:58,Cappuccino,None,4.43,0.84,Mobile,In-Store,5.27
1735,265,3,2024-06-18 9:38,9:38:34,Cold Brew,Croissant,4.13,3.63,Mobile,In-Store,7.76
1736,320,3,2024-06-09 1:08,1:08:36,Cappuccino,Bagel,6.05,1.91,Mobile,In-Store,7.96
1737,161,4,2024-05-23 1:01,1:01:49,Hot Chocolate,Muffin,6.22,6.68,Mobile,In-Store,12.90
1738,376,1,2025-01-10 15:25,15:25:59,Latte,Muffin,5.12,6.27,Mobile,In-Store,11.40
1739,308,4,2024-10-23 5:17,5:17:02,Americano,Cake Pop,5.39,6.59,Card,Mobile App,11.98
1740,89,1,2024-09-22 1:23,1:23:37,Espresso,Oatmeal,4.27,5.79,Cash,Mobile App,10.06
